"movie_id","movie_name","movie_distributor","movie_genre"
"Comedy_2004_93","Sex is Comedy","IFC Films","Comedy"
"Comedy_2004_94","Showboy","Regent Releasing","Comedy"
"Comedy_2004_95","Cowboys and Angels","TLA Releasing","Comedy"
"Comedy_2004_96","Last Life in the Universe","","Comedy"
"Comedy_2004_97","Chooch","Artistic License","Comedy"
"Comedy_2004_98","The Raspberry Reich","Strand","Comedy"
"Comedy_2004_99","Bubba Ho-Tep","Vitagraph Films","Comedy"
"Comedy_2004_100","A Foreign Affair","Innovation Film G…","Comedy"
"Comedy_2004_101","A Fish Without a Bicycle","Newmark/Echelon Ent.","Comedy"
"Comedy_2004_102","Fear and Trembling","Cinema Guild","Comedy"
"Comedy_2004_103","Frankie & Johnny Are Married","IFC Films","Comedy"
"Comedy_2004_104","Dopo mezzanotte","Avatar","Comedy"
"Comedy_2004_105","Martin and Orloff","Spit and Glue","Comedy"
"Comedy_2004_106","Merci Docteur Rey","Regent Releasing","Comedy"
"Comedy_2004_107","Straight-Jacket","Regent Releasing","Comedy"
"Comedy_2004_108","You, I Love (Ya lyublu tebya)","Picture This Ente…","Comedy"
"Comedy_2004_109","Off the Lip","Hannover House","Comedy"
"Comedy_2004_110","Party Monster","ContentFilm","Comedy"
"Comedy_2004_111","The Singing Detective","Paramount Pictures","Comedy"
"Comedy_2004_112","Wasabi Tuna","Indican Pictures","Comedy"
"Comedy_2004_113","The Work and the Story","Off-Hollywood Dis…","Comedy"
"Comedy_2004_114","My Wife Maurice","TLA Releasing","Comedy"
"Comedy_2004_115","Stella Street","Strand","Comedy"
"Comedy_2004_116","The Green Butchers","Newmarket Films","Comedy"
"Comedy_2004_117","Manna From Heaven","Five Sisters Prod…","Comedy"
"Comedy_2004_118","Nine Dead Gay Guys","TLA Releasing","Comedy"
"Comedy_2004_119","Babí léto","First Look","Comedy"
"Comedy_2004_120","What Boys Like","","Comedy"
"Comedy_2004_121","800 balas","TLA Releasing","Comedy"
"Comedy_2005_1","Wedding Crashers","New Line","Comedy"
"Comedy_2005_2","The Longest Yard","Paramount Pictures","Comedy"
"Comedy_2005_3","Meet the Fockers","Universal","Comedy"
"Comedy_2005_4","The Pacifier","Walt Disney","Comedy"
"Comedy_2005_5","The 40 Year-old Virgin","Universal","Comedy"
"Comedy_2005_6","Monster-in-Law","New Line","Comedy"
"Comedy_2005_7","The Dukes of Hazzard","Warner Bros.","Comedy"
"Comedy_2005_8","Guess Who","Sony Pictures","Comedy"
"Comedy_2005_9","Bewitched","Sony Pictures","Comedy"
"Comedy_2005_10","Fun With Dick And Jane","Sony Pictures","Comedy"
"Comedy_2005_11","Be Cool","MGM","Comedy"
"Comedy_2005_12","Kicking and Screaming","Universal","Comedy"
"Comedy_2005_13","Yours, Mine and Ours","Paramount Pictures","Comedy"
"Comedy_2005_14","Miss Congeniality 2: Armed …","Warner Bros.","Comedy"
"Comedy_2005_15","In Good Company","Universal","Comedy"
"Comedy_2005_16","The Family Stone","20th Century Fox","Comedy"
"Comedy_2005_17","Fever Pitch","20th Century Fox","Comedy"
"Comedy_2005_18","Beauty Shop","MGM","Comedy"
"Comedy_2005_19","The Bad News Bears","Paramount Pictures","Comedy"
"Comedy_2005_20","Because of Winn-Dixie","20th Century Fox","Comedy"
"Comedy_2005_21","Just Friends","New Line","Comedy"
"Comedy_2005_22","Rumor Has It","Warner Bros.","Comedy"
"Comedy_2005_23","Ice Princess","Walt Disney","Comedy"
"Comedy_2005_24","Deuce Bigalow: European Gigolo","Sony Pictures","Comedy"
"Comedy_2005_25","A Lot Like Love","Walt Disney","Comedy"
"Comedy_2005_26","The Ringer","Fox Searchlight","Comedy"
"Comedy_2005_27","Man of the House","Sony Pictures","Comedy"
"Comedy_2005_28","Roll Bounce","Fox Searchlight","Comedy"
"Comedy_2005_29","Rebound","20th Century Fox","Comedy"
"Comedy_2005_30","Waiting...","Lionsgate","Comedy"
"Comedy_2005_31","Fat Albert","20th Century Fox","Comedy"
"Comedy_2005_32","The Honeymooners","Paramount Pictures","Comedy"
"Comedy_2005_33","Spanglish","Sony Pictures","Comedy"
"Comedy_2005_34","In the Mix","Lionsgate","Comedy"
"Comedy_2005_35","The Life Aquatic with Steve…","Walt Disney","Comedy"
"Comedy_2005_36","The Man","New Line","Comedy"
"Comedy_2005_37","Millions","Fox Searchlight","Comedy"
"Comedy_2005_38","The Aristocrats","ThinkFilm","Comedy"
"Comedy_2005_39","Kiss Kiss, Bang Bang","Warner Bros.","Comedy"
"Comedy_2005_40","King's Ransom","New Line","Comedy"
"Comedy_2005_41","Me and You and Everyone We …","IFC Films","Comedy"
"Comedy_2005_42","Melinda and Melinda","Fox Searchlight","Comedy"
"Comedy_2005_43","El Vacilón: The Movie","Freestyle Releasing","Comedy"
"Comedy_2005_44","Salaam Namaste","Yash Raj Films","Comedy"
"Comedy_2005_45","Thumbsucker","Sony Pictures Cla…","Comedy"
"Comedy_2005_46","Saving Face","Sony Pictures Cla…","Comedy"
"Comedy_2005_47","Après vous...","Paramount Vantage","Comedy"
"Comedy_2005_48","The Thing About My Folks","Picturehouse","Comedy"
"Comedy_2005_49","Saint Ralph","Samuel Goldwyn Films","Comedy"
"Comedy_2005_50","No Entry","Eros Entertainment","Comedy"
"Comedy_2005_51","Christmas with the Kranks","Sony Pictures","Comedy"
"Comedy_2005_52","Schultze Gets the Blues","Paramount Vantage","Comedy"
"Comedy_2005_53","Bluff Master","UTV Communications","Comedy"
"Comedy_2005_54","Mrs. Henderson Presents","Weinstein Co.","Comedy"
"Comedy_2005_55","Mobsters and Mormons","Halestorm Enterta…","Comedy"
"Comedy_2005_56","A Wake in Providence","Indican Pictures","Comedy"
"Comedy_2005_57","Shaadi No. 1","Eros Entertainment","Comedy"
"Comedy_2005_58","Pretty Persuasion","Samuel Goldwyn Films","Comedy"
"Comedy_2005_59","Christmas in the Clouds","Slowhand Cinema","Comedy"
"Comedy_2005_60","Up & Down","Sony Pictures Cla…","Comedy"
"Comedy_2005_61","Nina's Tragedies","WellSpring","Comedy"
"Comedy_2005_62","Down and Derby","Freestyle Releasing","Comedy"
"Comedy_2005_63","El abrazo partido","New Yorker","Comedy"
"Comedy_2005_64","I Heart Huckabees","Fox Searchlight","Comedy"
"Comedy_2005_65","Uncle Nino","Lange","Comedy"
"Comedy_2005_66","Eating Out","Ariztical Enterta…","Comedy"
"Comedy_2005_67","Dirty Deeds","Freestyle Releasing","Comedy"
"Comedy_2005_68","The Boys from County Clare","First Look","Comedy"
"Comedy_2005_69","Cote d'Azur","Strand","Comedy"
"Comedy_2005_70","Napoleon Dynamite","Fox Searchlight","Comedy"
"Comedy_2005_71","5×2","ThinkFilm","Comedy"
"Comedy_2005_72","Garcon Stupide","Picture This Ente…","Comedy"
"Comedy_2005_73","Sons of Provo","Halestorm Enterta…","Comedy"
"Comedy_2005_74","Fear and Trembling","Cinema Guild","Comedy"
"Comedy_2005_75","Ek Khiladi Ek Haseena","Eros Entertainment","Comedy"
"Comedy_2005_76","Torremolinos 73","First Run Features","Comedy"
"Comedy_2005_77","Funny Ha Ha","Goodbye Cruel Rel…","Comedy"
"Comedy_2005_78","The Syrian Bride","Koch Lorber Films","Comedy"
"Comedy_2005_79","The Talent Given Us","Vitagraph Films","Comedy"
"Comedy_2005_80","Mail Order Wife","First Independent…","Comedy"
"Comedy_2005_81","Dorian Blues","TLA Releasing","Comedy"
"Comedy_2005_82","Home Delivery","Eros Entertainment","Comedy"
"Comedy_2005_83","Le Vieil homme et l enfant","Cinema V","Comedy"
"Comedy_2005_84","Without a Paddle","Paramount Pictures","Comedy"
"Comedy_2005_85","Blackball","First Look","Comedy"
"Comedy_2005_86","Never Been Thawed","Indican Pictures","Comedy"
"Comedy_2005_87","Manna From Heaven","Five Sisters Prod…","Comedy"
"Comedy_2005_88","You, I Love (Ya lyublu tebya)","Picture This Ente…","Comedy"
"Comedy_2005_89","Baptists At Our Barbecue","Film Movement","Comedy"
"Comedy_2005_90","Margaret Cho: Assassin","Regent Releasing","Comedy"
"Comedy_2005_91","Le Grand Role","First Run Features","Comedy"
"Comedy_2005_92","Jiminy Glick in Lalawood","MGM","Comedy"
"Comedy_2005_93","Dirty Love","First Look","Comedy"
"Comedy_2005_94","Cachorro","TLA Releasing","Comedy"
"Comedy_2005_95","Kamikaze Girls","Viz Pictures","Comedy"
"Comedy_2005_96","Straight-Jacket","Regent Releasing","Comedy"
"Comedy_2005_97","Dopo mezzanotte","Avatar","Comedy"
"Comedy_2005_98","Wasabi Tuna","Indican Pictures","Comedy"
"Comedy_2005_99","Ellie Parker","Strand","Comedy"
"Comedy_2005_100","National Lampoon's Barely L…","Sony Pictures","Comedy"
"Comedy_2005_101","Sequins","New Yorker","Comedy"
"Comedy_2005_102","Vodka Lemon","New Yorker","Comedy"
"Comedy_2005_103","Cape of Good Hope","Artistic License","Comedy"
"Comedy_2005_104","Drivers Wanted","Indican Pictures","Comedy"
"Comedy_2005_105","Team America: World Police","Paramount Pictures","Comedy"
"Comedy_2005_106","Sex, Politics & Cocktails","Regent Releasing","Comedy"
"Comedy_2005_107","Screen Door Jesus","Indican Pictures","Comedy"
"Comedy_2005_108","Bigger Than the Sky","MGM","Comedy"
"Comedy_2005_109","The Reception","Strand","Comedy"
"Comedy_2005_110","La Grande Seduction","Odeon Films","Comedy"
"Comedy_2005_111","Night of Henna","Illuminare","Comedy"
"Comedy_2005_112","Formula 17","Strand","Comedy"
"Comedy_2005_113","CSA: The Confederate States…","IFC Films","Comedy"
"Comedy_2005_114","A Tale of Two Pizzas","Cockeyed Caravan","Comedy"
"Comedy_2005_115","Duane Hopwood","IFC Films","Comedy"
"Comedy_2005_116","Go For Zucker","First Run Features","Comedy"
"Comedy_2005_117","A Halfway House Christmas","Lumpy Rock","Comedy"
"Comedy_2005_118","All Babes Want to Kill Me","High Cotton Films","Comedy"
"Comedy_2005_119","Winning Girls Through Psych…","Psychic Girls","Comedy"
"Comedy_2005_120","One More Round","Silver Plane Films","Comedy"
"Comedy_2005_121","Alfie","Paramount Pictures","Comedy"
"Comedy_2005_122","My Big Fat Independent Movie","Big Fat Movies","Comedy"
"Comedy_2005_123","The Helix…Loaded","Romar","Comedy"
"Comedy_2005_124","A Hole in My Heart","Newmarket Films","Comedy"
"Comedy_2005_125","I Love Your Work","ThinkFilm","Comedy"
"Comedy_2005_126","Sex is Comedy","IFC Films","Comedy"
"Comedy_2005_127","Sex Sells: The Making of To…","HB Filmworks","Comedy"
"Comedy_2005_128","Two Men Went to War","Indican Pictures","Comedy"
"Comedy_2005_129","The Raspberry Reich","Strand","Comedy"
"Comedy_2005_130","Spooky House","","Comedy"
"Comedy_2006_1","Talladega Nights: The Balla…","Sony Pictures","Comedy"
"Comedy_2006_2","Click","Sony Pictures","Comedy"
"Comedy_2006_3","Borat","20th Century Fox","Comedy"
"Comedy_2006_4","The Devil Wears Prada","20th Century Fox","Comedy"
"Comedy_2006_5","Scary Movie 4","Weinstein/Dimension","Comedy"
"Comedy_2006_6","Nacho Libre","Paramount Pictures","Comedy"
"Comedy_2006_7","You, Me and Dupree","Universal","Comedy"
"Comedy_2006_8","Jackass: Number Two","Paramount Pictures","Comedy"
"Comedy_2006_9","Big Momma's House 2","20th Century Fox","Comedy"
"Comedy_2006_10","Madea's Family Reunion","Lionsgate","Comedy"
"Comedy_2006_11","The Shaggy Dog","Walt Disney","Comedy"
"Comedy_2006_12","The Benchwarmers","Sony Pictures","Comedy"
"Comedy_2006_13","Little Miss Sunshine","Fox Searchlight","Comedy"
"Comedy_2006_14","Little Man","Sony Pictures","Comedy"
"Comedy_2006_15","Fun With Dick And Jane","Sony Pictures","Comedy"
"Comedy_2006_16","Date Movie","20th Century Fox","Comedy"
"Comedy_2006_17","John Tucker Must Die","20th Century Fox","Comedy"
"Comedy_2006_18","Stranger Than Fiction","Sony Pictures","Comedy"
"Comedy_2006_19","Last Holiday","Paramount Pictures","Comedy"
"Comedy_2006_20","Man of the Year","Universal","Comedy"
"Comedy_2006_21","Accepted","Universal","Comedy"
"Comedy_2006_22","Deck the Halls","20th Century Fox","Comedy"
"Comedy_2006_23","Employee of the Month","Lionsgate","Comedy"
"Comedy_2006_24","Stick It","Walt Disney","Comedy"
"Comedy_2006_25","Clerks II","MGM","Comedy"
"Comedy_2006_26","My Super Ex-Girlfriend","20th Century Fox","Comedy"
"Comedy_2006_27","ATL","Warner Bros.","Comedy"
"Comedy_2006_28","A Prairie Home Companion","Picturehouse","Comedy"
"Comedy_2006_29","Beerfest","Warner Bros.","Comedy"
"Comedy_2006_30","Aquamarine","20th Century Fox","Comedy"
"Comedy_2006_31","Rumor Has It","Warner Bros.","Comedy"
"Comedy_2006_32","School for Scoundrels","MGM","Comedy"
"Comedy_2006_33","The Family Stone","20th Century Fox","Comedy"
"Comedy_2006_34","Larry the Cable Guy: Health…","Lionsgate","Comedy"
"Comedy_2006_35","The Ringer","Fox Searchlight","Comedy"
"Comedy_2006_36","Friends with Money","Sony Pictures Cla…","Comedy"
"Comedy_2006_37","Bon Cop, Bad Cop","Alliance Films","Comedy"
"Comedy_2006_38","Material Girls","MGM","Comedy"
"Comedy_2006_39","Mrs. Henderson Presents","Weinstein Co.","Comedy"
"Comedy_2006_40","Tenacious D in: The Pick of…","New Line","Comedy"
"Comedy_2006_41","Running With Scissors","Sony Pictures","Comedy"
"Comedy_2006_42","Grandma’s Boy","20th Century Fox","Comedy"
"Comedy_2006_43","For Your Consideration","Warner Independent","Comedy"
"Comedy_2006_44","Volver","Sony Pictures Cla…","Comedy"
"Comedy_2006_45","La science des rêves","Warner Independent","Comedy"
"Comedy_2006_46","Let's Go to Prison","Universal","Comedy"
"Comedy_2006_47","Keeping Up with the Steins","Miramax","Comedy"
"Comedy_2006_48","Van Wilder Deux: The Rise o…","MGM","Comedy"
"Comedy_2006_49","Trailer Park Boys: The Movie","Alliance Films","Comedy"
"Comedy_2006_50","Art School Confidential","Sony Pictures Cla…","Comedy"
"Comedy_2006_51","Yours, Mine and Ours","Paramount Pictures","Comedy"
"Comedy_2006_52","Le Secret de ma Mere","Alliance Films","Comedy"
"Comedy_2006_53","Lage Raho Munna Bhai","Eros Entertainment","Comedy"
"Comedy_2006_54","Strangers with Candy","ThinkFilm","Comedy"
"Comedy_2006_55","The History Boys","Fox Searchlight","Comedy"
"Comedy_2006_56","Shortbus","ThinkFilm","Comedy"
"Comedy_2006_57","Kinky Boots","Miramax","Comedy"
"Comedy_2006_58","Keeping Mum","ThinkFilm","Comedy"
"Comedy_2006_59","Trust the Man","Fox Searchlight","Comedy"
"Comedy_2006_60","Tristram Shandy: A Cock and…","Picturehouse","Comedy"
"Comedy_2006_61","Just Friends","New Line","Comedy"
"Comedy_2006_62","Looking for Comedy in the M…","Warner Independent","Comedy"
"Comedy_2006_63","CSA: The Confederate States…","IFC Films","Comedy"
"Comedy_2006_64","Another Gay Movie","TLA Releasing","Comedy"
"Comedy_2006_65","Bhagam Bhag","Rainbow Releasing","Comedy"
"Comedy_2006_66","Artie Lange's Beer League","Freestyle Releasing","Comedy"
"Comedy_2006_67","Church Ball","Halestone","Comedy"
"Comedy_2006_68","Idiocracy","20th Century Fox","Comedy"
"Comedy_2006_69","When Do We Eat?","ThinkFilm","Comedy"
"Comedy_2006_70","Preaching to the Choir","Innovation Film G…","Comedy"
"Comedy_2006_71","Conversations with Other Women","Fabrication Films","Comedy"
"Comedy_2006_72","Chup Chup Ke","UTV Communications","Comedy"
"Comedy_2006_73","The Syrian Bride","Koch Lorber Films","Comedy"
"Comedy_2006_74","Kabul Express","Yash Raj Films","Comedy"
"Comedy_2006_75","La Moustache","Cinema Guild","Comedy"
"Comedy_2006_76","Wassup Rockers","First Look","Comedy"
"Comedy_2006_77","Malamaal Weekly","Rainbow Releasing","Comedy"
"Comedy_2006_78","The Puffy Chair","IDP/Goldwyn/Roadside","Comedy"
"Comedy_2006_79","Lonesome Jim","IFC Films","Comedy"
"Comedy_2006_80","The Mostly Unfabulous Socia…","Regent Releasing","Comedy"
"Comedy_2006_81","Pyare Mohan","Eros Entertainment","Comedy"
"Comedy_2006_82","Temporada de patos","Warner Independent","Comedy"
"Comedy_2006_83","Queens","Regent Releasing","Comedy"
"Comedy_2006_84","Bluff Master","UTV Communications","Comedy"
"Comedy_2006_85","Game 6","Kindred Media Group","Comedy"
"Comedy_2006_86","The Groomsmen","Bauer Martinez","Comedy"
"Comedy_2006_87","I Am a Sex Addict","IFC First Take","Comedy"
"Comedy_2006_88","Mutual Appreciation","Goodbye Cruel Rel…","Comedy"
"Comedy_2006_89","Wondrous Oblivion","Palm Pictures","Comedy"
"Comedy_2006_90","Suits on the Loose","Halestone","Comedy"
"Comedy_2006_91","Go For Zucker","First Run Features","Comedy"
"Comedy_2006_92","Lü cao di","First Run Features","Comedy"
"Comedy_2006_93","Anthony Kaun Hai","AdLab Films","Comedy"
"Comedy_2006_94","Kalamazoo?","Reel Source","Comedy"
"Comedy_2006_95","Männer wie wir","Regent Releasing","Comedy"
"Comedy_2006_96","The Blossoming of Maximo Ol…","Unico Entertainment","Comedy"
"Comedy_2006_97","Garcon Stupide","Picture This Ente…","Comedy"
"Comedy_2006_98","Mozart and the Whale","","Comedy"
"Comedy_2006_99","Kiss Kiss, Bang Bang","Warner Bros.","Comedy"
"Comedy_2006_100","Eating Out 2: Sloppy Seconds","Artiztical Entert…","Comedy"
"Comedy_2006_101","Screen Door Jesus","Indican Pictures","Comedy"
"Comedy_2006_102","Film Geek","First Run Features","Comedy"
"Comedy_2006_103","The Aristocrats","ThinkFilm","Comedy"
"Comedy_2006_104","Wasabi Tuna","Indican Pictures","Comedy"
"Comedy_2006_105","Dorian Blues","TLA Releasing","Comedy"
"Comedy_2006_106","Blackballed: The Bobby Duke…","The 7th Floor","Comedy"
"Comedy_2006_107","Crazy Like a Fox","Sky Island","Comedy"
"Comedy_2006_108","Familia rodante","Palm Pictures","Comedy"
"Comedy_2006_109","A Wake in Providence","Indican Pictures","Comedy"
"Comedy_2006_110","Ellie Parker","Strand","Comedy"
"Comedy_2006_111","20 centiímetros","TLA Releasing","Comedy"
"Comedy_2006_112","Say Uncle","TLA Releasing","Comedy"
"Comedy_2006_113","The Tollbooth","Castle Hill Produ…","Comedy"
"Comedy_2006_114","Slow Jam King","Unico Entertainment","Comedy"
"Comedy_2006_115","Simon","Strand","Comedy"
"Comedy_2006_116","Roll Bounce","Fox Searchlight","Comedy"
"Comedy_2006_117","Dog Lover's Symphony","Self Distributed","Comedy"
"Comedy_2006_118","Alien Autopsy","Warner Independent","Comedy"
"Comedy_2006_119","The Surfer King","Movin' Picture St…","Comedy"
"Comedy_2006_120","The Long Weekend","Gold Circle Films","Comedy"
"Comedy_2006_121","Cote d'Azur","Strand","Comedy"
"Comedy_2006_122","Doing Time for Patsy Cline","Oilrag Productions","Comedy"
"Comedy_2006_123","Inconscientes","Regent Releasing","Comedy"
"Comedy_2006_124","Issues","Bullz Eye","Comedy"
"Comedy_2006_125","Uncut","Strand","Comedy"
"Comedy_2007_1","Wild Hogs","Walt Disney","Comedy"
"Comedy_2007_2","Superbad","Sony Pictures","Comedy"
"Comedy_2007_3","I Now Pronounce You Chuck a…","Universal","Comedy"
"Comedy_2007_4","Blades of Glory","Paramount Pictures","Comedy"
"Comedy_2007_5","Evan Almighty","Universal","Comedy"
"Comedy_2007_6","Norbit","Paramount Pictures","Comedy"
"Comedy_2007_7","The Game Plan","Walt Disney","Comedy"
"Comedy_2007_8","Fred Claus","Warner Bros.","Comedy"
"Comedy_2007_9","Are We Done Yet?","Sony Pictures","Comedy"
"Comedy_2007_10","Because I Said So","Universal","Comedy"
"Comedy_2007_11","Epic Movie","20th Century Fox","Comedy"
"Comedy_2007_12","Smokin' Aces","Universal","Comedy"
"Comedy_2007_13","Balls of Fury","Focus Features","Comedy"
"Comedy_2007_14","Juno","Fox Searchlight","Comedy"
"Comedy_2007_15","Mr. Magorium's Wonder Emporium","20th Century Fox","Comedy"
"Comedy_2007_16","The Nanny Diaries","MGM","Comedy"
"Comedy_2007_17","Mr. Woodcock","New Line","Comedy"
"Comedy_2007_18","Hot Fuzz","Focus Features","Comedy"
"Comedy_2007_19","Reno 911!: Miami","20th Century Fox","Comedy"
"Comedy_2007_20","Walk Hard: The Dewey Cox Story","Sony Pictures","Comedy"
"Comedy_2007_21","Hot Rod","Paramount Pictures","Comedy"
"Comedy_2007_22","Firehouse Dog","20th Century Fox","Comedy"
"Comedy_2007_23","The Comebacks","20th Century Fox","Comedy"
"Comedy_2007_24","Daddy Day Camp","Sony Pictures","Comedy"
"Comedy_2007_25","Sydney White","Universal","Comedy"
"Comedy_2007_26","In the Land of Women","Warner Bros.","Comedy"
"Comedy_2007_27","Bratz","Lionsgate","Comedy"
"Comedy_2007_28","Death at a Funeral","MGM","Comedy"
"Comedy_2007_29","Volver","Sony Pictures Cla…","Comedy"
"Comedy_2007_30","Code Name: The Cleaner","New Line","Comedy"
"Comedy_2007_31","Delta Farce","Lionsgate","Comedy"
"Comedy_2007_32","Lars and the Real Girl","MGM","Comedy"
"Comedy_2007_33","Who's Your Caddy?","MGM","Comedy"
"Comedy_2007_34","Kickin It Old Skool","Yari Film Group R…","Comedy"
"Comedy_2007_35","Deux jours à Paris","Samuel Goldwyn Films","Comedy"
"Comedy_2007_36","Borat","20th Century Fox","Comedy"
"Comedy_2007_37","La doublure","Sony Pictures Cla…","Comedy"
"Comedy_2007_38","Avenue Montaigne","ThinkFilm","Comedy"
"Comedy_2007_39","Mon meilleur ami","IFC Films","Comedy"
"Comedy_2007_40","Heyy Babyy","Eros Entertainment","Comedy"
"Comedy_2007_41","L'âge des ténèbres","","Comedy"
"Comedy_2007_42","Bhool Bhulaiyaa","Eros Entertainment","Comedy"
"Comedy_2007_43","Ma Tante Aline","Alliance Films","Comedy"
"Comedy_2007_44","The Brothers Solomon","Sony Pictures","Comedy"
"Comedy_2007_45","The Bucket List","Warner Bros.","Comedy"
"Comedy_2007_46","Ta Ra Rum Pum","Yash Raj Films","Comedy"
"Comedy_2007_47","The History Boys","Fox Searchlight","Comedy"
"Comedy_2007_48","The Ten","ThinkFilm","Comedy"
"Comedy_2007_49","Rocket Science","Picturehouse","Comedy"
"Comedy_2007_50","Jhoom Barabar Jhoom","Yash Raj Films","Comedy"
"Comedy_2007_51","Molière","Sony Pictures Cla…","Comedy"
"Comedy_2007_52","Romance and Cigarettes","Borotoro","Comedy"
"Comedy_2007_53","Wristcutters: A Love Story","Autonomous Films","Comedy"
"Comedy_2007_54","Little Miss Sunshine","Fox Searchlight","Comedy"
"Comedy_2007_55","Mafioso","Rialto Pictures","Comedy"
"Comedy_2007_56","Deck the Halls","20th Century Fox","Comedy"
"Comedy_2007_57","Ten Canoes","Palm Pictures","Comedy"
"Comedy_2007_58","Bhagam Bhag","Rainbow Releasing","Comedy"
"Comedy_2007_59","The Rules of the Game","","Comedy"
"Comedy_2007_60","The TV Set","ThinkFilm","Comedy"
"Comedy_2007_61","Eagle vs Shark","Miramax","Comedy"
"Comedy_2007_62","Ira and Abby","Magnolia Pictures","Comedy"
"Comedy_2007_63","I Want Someone To Eat Chees…","IFC Films","Comedy"
"Comedy_2007_64","Offside","Sony Pictures Cla…","Comedy"
"Comedy_2007_65","Hollywood Dreams","Rainbow Releasing","Comedy"
"Comedy_2007_66","Dhamaal","Shemaroo Entertai…","Comedy"
"Comedy_2007_67","Outsourced","Lantern Lane Ente…","Comedy"
"Comedy_2007_68","The Salon","Freestyle Releasing","Comedy"
"Comedy_2007_69","Severance","Magnolia Pictures","Comedy"
"Comedy_2007_70","For Your Consideration","Warner Independent","Comedy"
"Comedy_2007_71","The Wendell Baker Story","ThinkFilm","Comedy"
"Comedy_2007_72","Tortilla Heaven","Wildcat Releasing","Comedy"
"Comedy_2007_73","Return with Honor: A Missio…","Excel Entertainment","Comedy"
"Comedy_2007_74","Dialogue avec mon jardinier","","Comedy"
"Comedy_2007_75","A fost sau n-a fost?","Tartan Films","Comedy"
"Comedy_2007_76","Delirious","Peace Arch Releasing","Comedy"
"Comedy_2007_77","Colour Me Kubrick: A True..…","Magnolia Pictures","Comedy"
"Comedy_2007_78","Inconscientes","Regent Releasing","Comedy"
"Comedy_2007_79","Diggers","Magnolia Pictures","Comedy"
"Comedy_2007_80","Shortbus","ThinkFilm","Comedy"
"Comedy_2007_81","Finishing the Game","IFC First Take","Comedy"
"Comedy_2007_82","Direktøren for det hele","IFC Films","Comedy"
"Comedy_2007_83","Fakers","Indican Pictures","Comedy"
"Comedy_2007_84","Two Weeks","MGM","Comedy"
"Comedy_2007_85","Randy and the Mob","IFC Films","Comedy"
"Comedy_2007_86","Queens","Regent Releasing","Comedy"
"Comedy_2007_87","Moving McAllister","First Independent…","Comedy"
"Comedy_2007_88","Le Secret de ma Mere","Alliance Films","Comedy"
"Comedy_2007_89","Monkey Warfare","Odeon Films","Comedy"
"Comedy_2007_90","Kabul Express","Yash Raj Films","Comedy"
"Comedy_2007_91","Hood of Horror","","Comedy"
"Comedy_2007_92","Cashback","Magnolia Pictures","Comedy"
"Comedy_2007_93","Great World of Sound","Magnolia Pictures","Comedy"
"Comedy_2007_94","Sing Now or Forever Hold Yo…","Strand","Comedy"
"Comedy_2007_95","Dirty Laundry","The Bigger Picture","Comedy"
"Comedy_2007_96","L'Iceberg","First Run Features","Comedy"
"Comedy_2007_97","Everything's Gone Green","First Independent…","Comedy"
"Comedy_2007_98","Itty Bitty Titty Committee","Pocket Releasing","Comedy"
"Comedy_2007_99","Hei Wong Ji Wong","","Comedy"
"Comedy_2007_100","City Lights","United Artists","Comedy"
"Comedy_2007_101","7 días","Xenon Pictures","Comedy"
"Comedy_2007_102","The Amateurs","Bauer Martinez","Comedy"
"Comedy_2007_103","Keeping Mum","ThinkFilm","Comedy"
"Comedy_2007_104","Full of It","New Line","Comedy"
"Comedy_2007_105","Cut Sleeve Boys","Regent Releasing","Comedy"
"Comedy_2007_106","Buddha Mar Gaya","Eros Entertainment","Comedy"
"Comedy_2007_107","Live Free or Die","ThinkFilm","Comedy"
"Comedy_2007_108","Mutual Appreciation","Goodbye Cruel Rel…","Comedy"
"Comedy_2007_109","Eating Out 2: Sloppy Seconds","Artiztical Entert…","Comedy"
"Comedy_2007_110","I'll Believe You","Stand Up Films","Comedy"
"Comedy_2007_111","Whole New Thing","Picture This Ente…","Comedy"
"Comedy_2007_112","Freshman Orientation","Regent Releasing","Comedy"
"Comedy_2007_113","Van Wilder Deux: The Rise o…","MGM","Comedy"
"Comedy_2007_114","The Sasquatch Gang","Screen Media Films","Comedy"
"Comedy_2007_115","Smiley Face","First Look","Comedy"
"Comedy_2007_116","Fat Girls","Regent Releasing","Comedy"
"Comedy_2007_117","Closing Escrow","Magnolia Pictures","Comedy"
"Comedy_2007_118","Nina's Heavenly Delights","Regent Releasing","Comedy"
"Comedy_2007_119","Weirdsville","Magnolia Pictures","Comedy"
"Comedy_2007_120","And Then Came Love","Fox Meadow","Comedy"
"Comedy_2007_121","The Iron Man","Iron Man Distr","Comedy"
"Comedy_2007_122","Blonde Ambition","First Look","Comedy"
"Comedy_2007_123","Slipstream","Strand","Comedy"
"Comedy_2007_124","Hatsujô kateikyôshi: sensei…","Palm Pictures","Comedy"
"Comedy_2007_125","The Inner Life of Martin Frost","New Yorker","Comedy"
"Comedy_2007_126","Raising Flagg","Cinema Libre","Comedy"
"Comedy_2007_127","The Cop, the Criminal and t…","Lonely Seal Relea…","Comedy"
"Comedy_2007_128","I'm Reed Fish","Screen Media Films","Comedy"
"Comedy_2007_129","Funny Money","ThinkFilm","Comedy"
"Comedy_2007_130","Niwemang","Strand","Comedy"
"Comedy_2007_131","Believe","Kaleidoscope Pict…","Comedy"
